image_id,domain,split,image_path
n07749192_6622,B (Orange),train,trainB/n07749192_6622.jpg
n07749192_6626,B (Orange),train,trainB/n07749192_6626.jpg
n07749192_6637,B (Orange),train,trainB/n07749192_6637.jpg
n07749192_6643,B (Orange),train,trainB/n07749192_6643.jpg
n07749192_6645,B (Orange),train,trainB/n07749192_6645.jpg
n07749192_665,B (Orange),train,trainB/n07749192_665.jpg
n07749192_6657,B (Orange),train,trainB/n07749192_6657.jpg
n07749192_6662,B (Orange),train,trainB/n07749192_6662.jpg
n07749192_6670,B (Orange),test,testB/n07749192_6670.jpg
n07749192_6695,B (Orange),train,trainB/n07749192_6695.jpg
n07749192_6700,B (Orange),test,testB/n07749192_6700.jpg
n07749192_6704,B (Orange),train,trainB/n07749192_6704.jpg
n07749192_6706,B (Orange),train,trainB/n07749192_6706.jpg
n07749192_6707,B (Orange),train,trainB/n07749192_6707.jpg
n07749192_6710,B (Orange),test,testB/n07749192_6710.jpg
n07749192_672,B (Orange),train,trainB/n07749192_672.jpg
n07749192_6722,B (Orange),train,trainB/n07749192_6722.jpg
n07749192_6729,B (Orange),train,trainB/n07749192_6729.jpg
n07749192_6740,B (Orange),test,testB/n07749192_6740.jpg
n07749192_6741,B (Orange),test,testB/n07749192_6741.jpg
n07749192_6747,B (Orange),train,trainB/n07749192_6747.jpg
n07749192_675,B (Orange),train,trainB/n07749192_675.jpg
n07749192_676,B (Orange),train,trainB/n07749192_676.jpg
n07749192_6781,B (Orange),test,testB/n07749192_6781.jpg
n07749192_6783,B (Orange),train,trainB/n07749192_6783.jpg
n07749192_6792,B (Orange),train,trainB/n07749192_6792.jpg
n07749192_6796,B (Orange),train,trainB/n07749192_6796.jpg
n07749192_6798,B (Orange),train,trainB/n07749192_6798.jpg
n07749192_681,B (Orange),test,testB/n07749192_681.jpg
n07749192_6811,B (Orange),test,testB/n07749192_6811.jpg
n07749192_6813,B (Orange),train,trainB/n07749192_6813.jpg
n07749192_6816,B (Orange),train,trainB/n07749192_6816.jpg
n07749192_6820,B (Orange),test,testB/n07749192_6820.jpg
n07749192_6821,B (Orange),test,testB/n07749192_6821.jpg
n07749192_683,B (Orange),train,trainB/n07749192_683.jpg
n07749192_684,B (Orange),train,trainB/n07749192_684.jpg
n07749192_6844,B (Orange),train,trainB/n07749192_6844.jpg
n07749192_6854,B (Orange),train,trainB/n07749192_6854.jpg
n07749192_6857,B (Orange),train,trainB/n07749192_6857.jpg
n07749192_6873,B (Orange),train,trainB/n07749192_6873.jpg
n07749192_6879,B (Orange),train,trainB/n07749192_6879.jpg
n07749192_6893,B (Orange),train,trainB/n07749192_6893.jpg
n07749192_6894,B (Orange),train,trainB/n07749192_6894.jpg
n07749192_6899,B (Orange),train,trainB/n07749192_6899.jpg
n07749192_690,B (Orange),test,testB/n07749192_690.jpg
n07749192_6909,B (Orange),train,trainB/n07749192_6909.jpg
n07749192_691,B (Orange),test,testB/n07749192_691.jpg
n07749192_692,B (Orange),train,trainB/n07749192_692.jpg
n07749192_693,B (Orange),train,trainB/n07749192_693.jpg
n07749192_6946,B (Orange),train,trainB/n07749192_6946.jpg
n07749192_695,B (Orange),train,trainB/n07749192_695.jpg
n07749192_6950,B (Orange),test,testB/n07749192_6950.jpg
n07749192_6979,B (Orange),train,trainB/n07749192_6979.jpg
n07749192_699,B (Orange),train,trainB/n07749192_699.jpg
n07749192_700,B (Orange),test,testB/n07749192_700.jpg
n07749192_7004,B (Orange),train,trainB/n07749192_7004.jpg
n07749192_701,B (Orange),test,testB/n07749192_701.jpg
n07749192_7011,B (Orange),test,testB/n07749192_7011.jpg
n07749192_7017,B (Orange),train,trainB/n07749192_7017.jpg
n07749192_7026,B (Orange),train,trainB/n07749192_7026.jpg
n07749192_7041,B (Orange),test,testB/n07749192_7041.jpg
n07749192_7053,B (Orange),train,trainB/n07749192_7053.jpg
n07749192_7056,B (Orange),train,trainB/n07749192_7056.jpg
n07749192_7058,B (Orange),train,trainB/n07749192_7058.jpg
n07749192_7067,B (Orange),train,trainB/n07749192_7067.jpg
n07749192_7069,B (Orange),train,trainB/n07749192_7069.jpg
n07749192_7071,B (Orange),test,testB/n07749192_7071.jpg
n07749192_7078,B (Orange),train,trainB/n07749192_7078.jpg
n07749192_7089,B (Orange),train,trainB/n07749192_7089.jpg
n07749192_7094,B (Orange),train,trainB/n07749192_7094.jpg
n07749192_7098,B (Orange),train,trainB/n07749192_7098.jpg
n07749192_710,B (Orange),test,testB/n07749192_710.jpg
n07749192_7114,B (Orange),train,trainB/n07749192_7114.jpg
n07749192_7145,B (Orange),train,trainB/n07749192_7145.jpg
n07749192_7151,B (Orange),test,testB/n07749192_7151.jpg
n07749192_7152,B (Orange),train,trainB/n07749192_7152.jpg
n07749192_7154,B (Orange),train,trainB/n07749192_7154.jpg
n07749192_7168,B (Orange),train,trainB/n07749192_7168.jpg
n07749192_7177,B (Orange),train,trainB/n07749192_7177.jpg
n07749192_7182,B (Orange),train,trainB/n07749192_7182.jpg
n07749192_7205,B (Orange),train,trainB/n07749192_7205.jpg
n07749192_721,B (Orange),test,testB/n07749192_721.jpg
n07749192_7216,B (Orange),train,trainB/n07749192_7216.jpg
n07749192_722,B (Orange),train,trainB/n07749192_722.jpg
n07749192_7231,B (Orange),test,testB/n07749192_7231.jpg
n07749192_7238,B (Orange),train,trainB/n07749192_7238.jpg
n07749192_7252,B (Orange),train,trainB/n07749192_7252.jpg
n07749192_7256,B (Orange),train,trainB/n07749192_7256.jpg
n07749192_7263,B (Orange),train,trainB/n07749192_7263.jpg
n07749192_7278,B (Orange),train,trainB/n07749192_7278.jpg
n07749192_729,B (Orange),train,trainB/n07749192_729.jpg
n07749192_7299,B (Orange),train,trainB/n07749192_7299.jpg
n07749192_7303,B (Orange),train,trainB/n07749192_7303.jpg
n07749192_7315,B (Orange),train,trainB/n07749192_7315.jpg
n07749192_7322,B (Orange),train,trainB/n07749192_7322.jpg
n07749192_733,B (Orange),train,trainB/n07749192_733.jpg
n07749192_7336,B (Orange),train,trainB/n07749192_7336.jpg
n07749192_735,B (Orange),train,trainB/n07749192_735.jpg
n07749192_7353,B (Orange),train,trainB/n07749192_7353.jpg
n07749192_7367,B (Orange),train,trainB/n07749192_7367.jpg
n07749192_7368,B (Orange),train,trainB/n07749192_7368.jpg
n07749192_738,B (Orange),train,trainB/n07749192_738.jpg
n07749192_7404,B (Orange),train,trainB/n07749192_7404.jpg
n07749192_7410,B (Orange),test,testB/n07749192_7410.jpg
n07749192_7435,B (Orange),train,trainB/n07749192_7435.jpg
n07749192_744,B (Orange),train,trainB/n07749192_744.jpg
n07749192_7443,B (Orange),train,trainB/n07749192_7443.jpg
n07749192_7445,B (Orange),train,trainB/n07749192_7445.jpg
n07749192_7493,B (Orange),train,trainB/n07749192_7493.jpg
n07749192_7503,B (Orange),train,trainB/n07749192_7503.jpg
n07749192_7507,B (Orange),train,trainB/n07749192_7507.jpg
n07749192_752,B (Orange),train,trainB/n07749192_752.jpg
n07749192_7525,B (Orange),train,trainB/n07749192_7525.jpg
n07749192_753,B (Orange),train,trainB/n07749192_753.jpg
n07749192_7541,B (Orange),test,testB/n07749192_7541.jpg
n07749192_755,B (Orange),train,trainB/n07749192_755.jpg
n07749192_756,B (Orange),train,trainB/n07749192_756.jpg
n07749192_7566,B (Orange),train,trainB/n07749192_7566.jpg
n07749192_7567,B (Orange),train,trainB/n07749192_7567.jpg
n07749192_7583,B (Orange),train,trainB/n07749192_7583.jpg
n07749192_7585,B (Orange),train,trainB/n07749192_7585.jpg
n07749192_759,B (Orange),train,trainB/n07749192_759.jpg
n07749192_7595,B (Orange),train,trainB/n07749192_7595.jpg
n07749192_7596,B (Orange),train,trainB/n07749192_7596.jpg
n07749192_7601,B (Orange),test,testB/n07749192_7601.jpg
n07749192_7610,B (Orange),test,testB/n07749192_7610.jpg
n07749192_7626,B (Orange),train,trainB/n07749192_7626.jpg
n07749192_7645,B (Orange),train,trainB/n07749192_7645.jpg
n07749192_765,B (Orange),train,trainB/n07749192_765.jpg
n07749192_7651,B (Orange),test,testB/n07749192_7651.jpg
n07749192_7653,B (Orange),train,trainB/n07749192_7653.jpg
n07749192_7655,B (Orange),train,trainB/n07749192_7655.jpg
n07749192_7658,B (Orange),train,trainB/n07749192_7658.jpg
n07749192_7668,B (Orange),train,trainB/n07749192_7668.jpg
n07749192_7685,B (Orange),train,trainB/n07749192_7685.jpg
n07749192_7690,B (Orange),test,testB/n07749192_7690.jpg
n07749192_7695,B (Orange),train,trainB/n07749192_7695.jpg
n07749192_770,B (Orange),test,testB/n07749192_770.jpg
n07749192_7708,B (Orange),train,trainB/n07749192_7708.jpg
n07749192_7720,B (Orange),test,testB/n07749192_7720.jpg
n07749192_7724,B (Orange),train,trainB/n07749192_7724.jpg
n07749192_7746,B (Orange),train,trainB/n07749192_7746.jpg
n07749192_7747,B (Orange),train,trainB/n07749192_7747.jpg
n07749192_7748,B (Orange),train,trainB/n07749192_7748.jpg
n07749192_7751,B (Orange),test,testB/n07749192_7751.jpg
n07749192_7755,B (Orange),train,trainB/n07749192_7755.jpg
n07749192_776,B (Orange),train,trainB/n07749192_776.jpg
n07749192_7772,B (Orange),train,trainB/n07749192_7772.jpg
n07749192_7785,B (Orange),train,trainB/n07749192_7785.jpg
n07749192_7786,B (Orange),train,trainB/n07749192_7786.jpg
n07749192_7789,B (Orange),train,trainB/n07749192_7789.jpg
n07749192_7794,B (Orange),train,trainB/n07749192_7794.jpg
n07749192_7797,B (Orange),train,trainB/n07749192_7797.jpg
n07749192_78,B (Orange),train,trainB/n07749192_78.jpg
n07749192_781,B (Orange),test,testB/n07749192_781.jpg
n07749192_782,B (Orange),train,trainB/n07749192_782.jpg
n07749192_7829,B (Orange),train,trainB/n07749192_7829.jpg
n07749192_784,B (Orange),train,trainB/n07749192_784.jpg
n07749192_7841,B (Orange),test,testB/n07749192_7841.jpg
n07749192_785,B (Orange),train,trainB/n07749192_785.jpg
n07749192_7856,B (Orange),train,trainB/n07749192_7856.jpg
n07749192_786,B (Orange),train,trainB/n07749192_786.jpg
n07749192_7861,B (Orange),test,testB/n07749192_7861.jpg
n07749192_7870,B (Orange),test,testB/n07749192_7870.jpg
n07749192_7872,B (Orange),train,trainB/n07749192_7872.jpg
n07749192_7880,B (Orange),test,testB/n07749192_7880.jpg
n07749192_7886,B (Orange),train,trainB/n07749192_7886.jpg
n07749192_789,B (Orange),train,trainB/n07749192_789.jpg
n07749192_7891,B (Orange),test,testB/n07749192_7891.jpg
n07749192_7898,B (Orange),train,trainB/n07749192_7898.jpg
n07749192_7900,B (Orange),test,testB/n07749192_7900.jpg
n07749192_791,B (Orange),test,testB/n07749192_791.jpg
n07749192_7918,B (Orange),train,trainB/n07749192_7918.jpg
n07749192_792,B (Orange),train,trainB/n07749192_792.jpg
n07749192_7924,B (Orange),train,trainB/n07749192_7924.jpg
n07749192_7931,B (Orange),test,testB/n07749192_7931.jpg
n07749192_7941,B (Orange),test,testB/n07749192_7941.jpg
n07749192_7946,B (Orange),train,trainB/n07749192_7946.jpg
n07749192_795,B (Orange),train,trainB/n07749192_795.jpg
n07749192_7971,B (Orange),test,testB/n07749192_7971.jpg
n07749192_7983,B (Orange),train,trainB/n07749192_7983.jpg
n07749192_7989,B (Orange),train,trainB/n07749192_7989.jpg
n07749192_799,B (Orange),train,trainB/n07749192_799.jpg
n07749192_7992,B (Orange),train,trainB/n07749192_7992.jpg
n07749192_8005,B (Orange),train,trainB/n07749192_8005.jpg
n07749192_8023,B (Orange),train,trainB/n07749192_8023.jpg
n07749192_803,B (Orange),train,trainB/n07749192_803.jpg
n07749192_8038,B (Orange),train,trainB/n07749192_8038.jpg
n07749192_8040,B (Orange),test,testB/n07749192_8040.jpg
n07749192_8052,B (Orange),train,trainB/n07749192_8052.jpg
n07749192_8054,B (Orange),train,trainB/n07749192_8054.jpg
n07749192_806,B (Orange),train,trainB/n07749192_806.jpg
n07749192_807,B (Orange),train,trainB/n07749192_807.jpg
n07749192_8071,B (Orange),test,testB/n07749192_8071.jpg
n07749192_8075,B (Orange),train,trainB/n07749192_8075.jpg
n07749192_8100,B (Orange),test,testB/n07749192_8100.jpg
n07749192_8105,B (Orange),train,trainB/n07749192_8105.jpg
n07749192_811,B (Orange),test,testB/n07749192_811.jpg
n07749192_812,B (Orange),train,trainB/n07749192_812.jpg
n07749192_8129,B (Orange),train,trainB/n07749192_8129.jpg
n07749192_815,B (Orange),train,trainB/n07749192_815.jpg
n07749192_8156,B (Orange),train,trainB/n07749192_8156.jpg
n07749192_8187,B (Orange),train,trainB/n07749192_8187.jpg
n07749192_819,B (Orange),train,trainB/n07749192_819.jpg
n07749192_8195,B (Orange),train,trainB/n07749192_8195.jpg
n07749192_8203,B (Orange),train,trainB/n07749192_8203.jpg
n07749192_8211,B (Orange),test,testB/n07749192_8211.jpg
n07749192_8213,B (Orange),train,trainB/n07749192_8213.jpg
n07749192_8226,B (Orange),train,trainB/n07749192_8226.jpg
n07749192_8231,B (Orange),test,testB/n07749192_8231.jpg
n07749192_8234,B (Orange),train,trainB/n07749192_8234.jpg
n07749192_8235,B (Orange),train,trainB/n07749192_8235.jpg
n07749192_8237,B (Orange),train,trainB/n07749192_8237.jpg
n07749192_8243,B (Orange),train,trainB/n07749192_8243.jpg
n07749192_8272,B (Orange),train,trainB/n07749192_8272.jpg
n07749192_8275,B (Orange),train,trainB/n07749192_8275.jpg
n07749192_8277,B (Orange),train,trainB/n07749192_8277.jpg
n07749192_8307,B (Orange),train,trainB/n07749192_8307.jpg
n07749192_8310,B (Orange),test,testB/n07749192_8310.jpg
n07749192_8320,B (Orange),test,testB/n07749192_8320.jpg
n07749192_8326,B (Orange),train,trainB/n07749192_8326.jpg
n07749192_833,B (Orange),train,trainB/n07749192_833.jpg
n07749192_834,B (Orange),train,trainB/n07749192_834.jpg
n07749192_8341,B (Orange),test,testB/n07749192_8341.jpg
n07749192_8351,B (Orange),test,testB/n07749192_8351.jpg
n07749192_836,B (Orange),train,trainB/n07749192_836.jpg
n07749192_8372,B (Orange),train,trainB/n07749192_8372.jpg
n07749192_839,B (Orange),train,trainB/n07749192_839.jpg
n07749192_840,B (Orange),test,testB/n07749192_840.jpg
n07749192_8404,B (Orange),train,trainB/n07749192_8404.jpg
n07749192_841,B (Orange),test,testB/n07749192_841.jpg
n07749192_843,B (Orange),train,trainB/n07749192_843.jpg
n07749192_845,B (Orange),train,trainB/n07749192_845.jpg
n07749192_8462,B (Orange),train,trainB/n07749192_8462.jpg
n07749192_848,B (Orange),train,trainB/n07749192_848.jpg
n07749192_8552,B (Orange),train,trainB/n07749192_8552.jpg
n07749192_8559,B (Orange),train,trainB/n07749192_8559.jpg
n07749192_856,B (Orange),train,trainB/n07749192_856.jpg
n07749192_8567,B (Orange),train,trainB/n07749192_8567.jpg
n07749192_857,B (Orange),train,trainB/n07749192_857.jpg
n07749192_8585,B (Orange),train,trainB/n07749192_8585.jpg
n07749192_8611,B (Orange),test,testB/n07749192_8611.jpg
n07749192_862,B (Orange),train,trainB/n07749192_862.jpg
n07749192_8628,B (Orange),train,trainB/n07749192_8628.jpg
n07749192_8631,B (Orange),test,testB/n07749192_8631.jpg
n07749192_8650,B (Orange),test,testB/n07749192_8650.jpg
n07749192_8660,B (Orange),test,testB/n07749192_8660.jpg
n07749192_8661,B (Orange),test,testB/n07749192_8661.jpg
n07749192_8669,B (Orange),train,trainB/n07749192_8669.jpg
n07749192_8680,B (Orange),test,testB/n07749192_8680.jpg
n07749192_874,B (Orange),train,trainB/n07749192_874.jpg
n07749192_8750,B (Orange),test,testB/n07749192_8750.jpg
n07749192_880,B (Orange),test,testB/n07749192_880.jpg
n07749192_8803,B (Orange),train,trainB/n07749192_8803.jpg
n07749192_881,B (Orange),test,testB/n07749192_881.jpg
n07749192_8849,B (Orange),train,trainB/n07749192_8849.jpg
n07749192_887,B (Orange),train,trainB/n07749192_887.jpg
n07749192_8900,B (Orange),test,testB/n07749192_8900.jpg
n07749192_8909,B (Orange),train,trainB/n07749192_8909.jpg
n07749192_891,B (Orange),test,testB/n07749192_891.jpg
n07749192_895,B (Orange),train,trainB/n07749192_895.jpg
n07749192_8952,B (Orange),train,trainB/n07749192_8952.jpg
n07749192_903,B (Orange),train,trainB/n07749192_903.jpg
n07749192_9080,B (Orange),test,testB/n07749192_9080.jpg
n07749192_9119,B (Orange),train,trainB/n07749192_9119.jpg
n07749192_913,B (Orange),train,trainB/n07749192_913.jpg
n07749192_9169,B (Orange),train,trainB/n07749192_9169.jpg
n07749192_918,B (Orange),train,trainB/n07749192_918.jpg
n07749192_9194,B (Orange),train,trainB/n07749192_9194.jpg
n07749192_9203,B (Orange),train,trainB/n07749192_9203.jpg
n07749192_9274,B (Orange),train,trainB/n07749192_9274.jpg
n07749192_9277,B (Orange),train,trainB/n07749192_9277.jpg
n07749192_9286,B (Orange),train,trainB/n07749192_9286.jpg
n07749192_929,B (Orange),train,trainB/n07749192_929.jpg
n07749192_930,B (Orange),test,testB/n07749192_930.jpg
n07749192_9311,B (Orange),test,testB/n07749192_9311.jpg
n07749192_9336,B (Orange),train,trainB/n07749192_9336.jpg
n07749192_9349,B (Orange),train,trainB/n07749192_9349.jpg
n07749192_9361,B (Orange),test,testB/n07749192_9361.jpg
n07749192_939,B (Orange),train,trainB/n07749192_939.jpg
n07749192_9395,B (Orange),train,trainB/n07749192_9395.jpg
n07749192_94,B (Orange),train,trainB/n07749192_94.jpg
n07749192_940,B (Orange),test,testB/n07749192_940.jpg
n07749192_9419,B (Orange),train,trainB/n07749192_9419.jpg
n07749192_9420,B (Orange),test,testB/n07749192_9420.jpg
n07749192_9422,B (Orange),train,trainB/n07749192_9422.jpg
n07749192_9423,B (Orange),train,trainB/n07749192_9423.jpg
n07749192_944,B (Orange),train,trainB/n07749192_944.jpg
n07749192_9445,B (Orange),train,trainB/n07749192_9445.jpg
n07749192_945,B (Orange),train,trainB/n07749192_945.jpg
n07749192_9454,B (Orange),train,trainB/n07749192_9454.jpg
n07749192_947,B (Orange),train,trainB/n07749192_947.jpg
n07749192_9503,B (Orange),train,trainB/n07749192_9503.jpg
n07749192_9548,B (Orange),train,trainB/n07749192_9548.jpg
n07749192_955,B (Orange),train,trainB/n07749192_955.jpg
n07749192_9567,B (Orange),train,trainB/n07749192_9567.jpg
n07749192_958,B (Orange),train,trainB/n07749192_958.jpg
n07749192_96,B (Orange),train,trainB/n07749192_96.jpg
n07749192_9602,B (Orange),train,trainB/n07749192_9602.jpg
n07749192_9607,B (Orange),train,trainB/n07749192_9607.jpg
n07749192_964,B (Orange),train,trainB/n07749192_964.jpg
n07749192_9647,B (Orange),train,trainB/n07749192_9647.jpg
n07749192_97,B (Orange),train,trainB/n07749192_97.jpg
n07749192_970,B (Orange),test,testB/n07749192_970.jpg
n07749192_9713,B (Orange),train,trainB/n07749192_9713.jpg
n07749192_9714,B (Orange),train,trainB/n07749192_9714.jpg
n07749192_9746,B (Orange),train,trainB/n07749192_9746.jpg
n07749192_9764,B (Orange),train,trainB/n07749192_9764.jpg
n07749192_9770,B (Orange),test,testB/n07749192_9770.jpg
n07749192_98,B (Orange),train,trainB/n07749192_98.jpg
n07749192_9812,B (Orange),train,trainB/n07749192_9812.jpg
n07749192_9816,B (Orange),train,trainB/n07749192_9816.jpg
n07749192_9841,B (Orange),test,testB/n07749192_9841.jpg
n07749192_9845,B (Orange),train,trainB/n07749192_9845.jpg
n07749192_9883,B (Orange),train,trainB/n07749192_9883.jpg
n07749192_9889,B (Orange),train,trainB/n07749192_9889.jpg
n07749192_992,B (Orange),train,trainB/n07749192_992.jpg
n07749192_993,B (Orange),train,trainB/n07749192_993.jpg
n07749192_998,B (Orange),train,trainB/n07749192_998.jpg
